listing_id,price,zone,avg_sharpness,avg_brightness,avg_resolution,avg_filesize_kb,price_q
110114734,3800,Oeste,762.9351623460118,167.08347080214668,1227625.0,188.122265625,Premium
110142761,3950,Chamberí,231.08806938512163,184.13562322323088,1337860.0,84.23603515625,Premium
110148172,2700,Chamberí,137.84235939601214,119.13387121575116,1551980.0,115.2515625,Mid-High
110149627,2400,Centro,411.8213652812532,166.59496533987536,1124925.0,113.059765625,Mid-High
110150294,3000,Chamberí,394.98833255657485,131.9934072590332,1420730.0,101.26328125,Premium
110152286,1200,Norte,666.7665392635492,155.99120567853052,1137045.0,138.23515625,Budget
110152290,1274,Sur-Sureste,56.360014560729994,162.84437109438042,2250230.0,104.8576171875,Budget
110156283,1130,Norte,198.30852496410478,146.00270685350324,1289480.0,102.71455078125,Budget
110165787,4800,Salamanca-Retiro,304.2109203008594,178.36234269778475,1335750.0,109.62041015625,Premium
110169750,2400,Chamberí,712.1728184942259,161.08436971726695,1145060.0,112.73955078125,Mid-High
110169851,7000,Centro,999.9095236809059,146.85550566011207,1133860.0,142.6189453125,Premium
110179753,2700,Centro,460.69742360800865,157.95884557018192,1148500.0,112.84443359375,Mid-High
110188373,4950,Salamanca-Retiro,287.1033797940466,166.67265632279523,1148500.0,71.95478515625,Premium
110190305,6000,Norte,1294.5588559970586,162.7518217936352,1146195.0,179.7623046875,Premium
110192307,2000,Salamanca-Retiro,335.2584943664678,171.52959401227545,1291955.0,125.5375,Mid-High
110210012,1400,Centro,459.4586561097091,194.26806504849304,1146110.0,105.26171875,Low-Mid
110210034,2250,Arganzuela,415.4263573268971,174.19329825103236,1146110.0,117.27197265625,Mid-High
110210074,1700,Arganzuela,524.4449864153302,179.71907308120655,1146195.0,118.94912109375,Low-Mid
110211078,2690,Chamberí,457.35314184899863,177.49323411339293,1146110.0,135.59853515625,Mid-High
110211088,2490,Centro,362.7223538049546,181.08313652244163,1146110.0,130.1037109375,Mid-High
110211823,4200,Chamberí,1306.4095028521333,177.8547613453409,1149720.0,136.6107421875,Premium
110214511,2500,Chamberí,179.4157694883055,134.84544603708306,1262700.0,105.7970703125,Mid-High
110222179,2500,Chamberí,156.39847353132848,177.42155855631808,1146195.0,74.234375,Mid-High
110252110,1150,Centro,358.9961429568878,158.32255980582323,967390.0,90.01298828125,Budget
110252795,1900,Chamberí,609.5794268955185,161.5751378633468,1194945.0,137.7677734375,Mid-High
110253015,4900,Centro,618.20061256557,173.70300503145035,1146195.0,110.2884765625,Premium
110266591,1075,Centro,134.23564995873608,150.65272986135048,1289480.0,97.08359375,Budget
110268500,2500,Norte,393.97815092847685,191.536725733816,1144610.0,106.9416015625,Mid-High
110269322,1000,Centro,948.746403457549,126.22504030699238,1147245.0,174.51220703125,Budget
110270468,1890,Chamberí,358.05952064369774,194.4717873447433,1146260.0,103.06162109375,Mid-High
110289496,2400,Centro,437.9889769932608,195.3907080271694,1414395.0,118.3486328125,Mid-High
110292217,2950,Norte,1099.7977388918584,130.83574907458933,1148500.0,177.84150390625,Premium
110292561,4900,Centro,1277.8266021018612,164.82612010846532,1289480.0,186.623828125,Premium
110311939,2600,Norte,100.11541132630667,163.5708303464252,1543765.0,95.4419921875,Mid-High
110314442,3000,Salamanca-Retiro,663.0231809273866,155.8020849271626,1146045.0,114.51171875,Premium
110331001,1800,Oeste,197.27560039474807,121.40730455706235,1835480.0,152.4783203125,Low-Mid
110339301,4700,Periferia Norte,1817.5387146968696,163.548681159102,1593980.0,204.97724609375,Premium
110340980,990,Centro,473.7929846627177,136.82835753319395,967390.0,126.0888671875,Budget
110355888,2500,Salamanca-Retiro,151.40817368316206,170.64134719933486,1363610.0,70.80546875,Mid-High
110357495,1100,Salamanca-Retiro,498.98130363495363,158.37708250762014,1148500.0,97.31923828125,Budget
110364328,2950,Salamanca-Retiro,203.8515532421744,208.8560335563596,1146195.0,93.757421875,Premium
110377810,2400,Centro,1651.6906731065071,137.89695188726208,1289480.0,190.2806640625,Mid-High
110386404,8015,Salamanca-Retiro,824.5657811694882,150.28050261466439,1146195.0,139.925390625,Premium
110400223,4795,Salamanca-Retiro,907.4979030869575,153.64023326880897,1146195.0,141.85947265625,Premium
110400440,4800,Chamberí,452.59608425316094,175.58228648458314,1320980.0,125.1556640625,Premium
110415335,2900,Periferia Norte,999.8281885239873,141.92378581907036,1551980.0,220.06015625,Premium
110418747,2000,Periferia Norte,859.8585743939802,139.17922754517824,1537880.0,213.53798828125,Mid-High
110418924,1950,Periferia Norte,888.6120641727197,137.87396457077838,1406630.0,203.44892578125,Mid-High
110429574,6000,Salamanca-Retiro,705.3376252903442,153.88083883075527,1176195.0,157.21201171875,Premium
110429856,1800,Arganzuela,275.71930619038,142.34789694466852,967475.0,89.45029296875,Low-Mid
110431741,1950,Oeste,799.8800657975306,141.2509141709361,1333845.0,209.10380859375,Mid-High
110437878,1950,Periferia Norte,254.67877520564852,151.90199737760662,1146195.0,112.6529296875,Mid-High
110438152,1550,Chamberí,370.41515653261854,163.0777322793782,1939760.0,164.3611328125,Low-Mid
110450345,2950,Norte,645.1307675718681,174.7676000787648,1114210.0,101.1888671875,Premium
110451076,1220,Sur-Sureste,121.36175726150634,139.08995750091273,1118900.0,70.89076450892857,Budget
110452590,1100,Oeste,265.54714968191473,144.45146194557594,1572980.0,111.12421875,Budget
110462952,1150,Sur-Sureste,125.11722209943578,139.93358626959403,2250230.0,185.42021484375,Budget
110467227,4000,Chamberí,1190.8463047743119,152.5987825267801,1873160.0,240.25048828125,Premium
110468589,2300,Chamberí,103.54508762033383,195.67207135079363,1146195.0,59.3466796875,Mid-High
110472368,1589,Periferia Norte,623.8522853772718,175.5933036506069,1146195.0,100.090625,Low-Mid
110483194,3100,Salamanca-Retiro,103.5146087323172,136.59934334739313,1966730.0,114.2890625,Premium
110483728,10000,Centro,671.2140069869487,159.2738848974323,1521195.0,158.13935546875,Premium
110487273,1400,Centro,741.8751294638325,155.54918496802034,1147245.0,147.94296875,Low-Mid
110491902,1454,Periferia Norte,366.742766740323,204.67633674895734,1146195.0,96.67744140625,Low-Mid
110492075,1043,Periferia Norte,424.9481257686601,184.82526899069924,1146195.0,105.2693359375,Budget
110492427,2800,Salamanca-Retiro,524.4239121328169,165.76372020125206,1148500.0,105.848828125,Premium
110500272,1650,Centro,193.25708500459092,133.55086031079705,1928900.0,126.796875,Low-Mid
110509822,8500,Salamanca-Retiro,804.6744272231483,157.09679931818656,1146195.0,147.4140625,Premium
110513296,2700,Salamanca-Retiro,578.1349487141491,131.32553755977625,1289480.0,116.5916015625,Mid-High
110517335,2500,Salamanca-Retiro,171.42420084254707,171.06671578259142,1148320.0,86.94267578125,Mid-High
110522835,3700,Chamberí,617.9807319333072,175.53020161276586,1146195.0,107.4173828125,Premium
110525117,4900,Salamanca-Retiro,1836.3982775878208,153.381380468806,1227625.0,192.92353515625,Premium
110533961,2700,Salamanca-Retiro,664.9243884783866,134.66211708227303,1420730.0,132.45146484375,Mid-High
110534872,3205,Chamberí,699.7813517304618,147.27522950025417,1146195.0,139.23798828125,Premium
110536163,1250,Centro,1272.1499905238538,158.20660939074835,2061380.0,255.91640625,Budget
110550730,2200,Chamberí,215.8434304717748,136.49871995981806,2300030.0,125.001953125,Mid-High
110553067,980,Oeste,149.59129376050774,135.15356476347964,2250230.0,172.6751953125,Budget
110553437,2400,Salamanca-Retiro,514.0809770992289,161.50728702793856,1146195.0,133.7541015625,Mid-High
110565989,2400,Salamanca-Retiro,102.4890828976834,159.73851221157966,1154720.0,64.98037109375,Mid-High
110570990,2100,Periferia Norte,509.107308655866,160.84936742994086,1336695.0,115.8365234375,Mid-High
110580566,4950,Salamanca-Retiro,940.0273964379434,169.58994568026793,1148370.0,119.31748046875,Premium
110581052,4950,Chamberí,1263.5466273042052,148.60191013254996,1145060.0,208.5466796875,Premium
110582858,2000,Chamberí,136.82901805931496,200.90116616922333,1146110.0,75.42275390625,Mid-High
110583787,4800,Salamanca-Retiro,788.3713648268663,143.6146903339999,1420730.0,201.96337890625,Premium
110586031,2450,Periferia Norte,476.29578694794634,188.3378072850192,1146195.0,88.88837890625,Mid-High
110586657,1700,Centro,447.06794694700693,136.9944782693655,2249635.0,231.6771484375,Low-Mid
110587310,2600,Salamanca-Retiro,459.6328397164668,180.9561061423384,1280445.0,137.356640625,Mid-High
110594718,1290,Chamberí,493.44251562769693,182.70340472986794,1227625.0,96.78330078125,Budget
110596263,2500,Salamanca-Retiro,262.6586086465512,163.34398841332288,1289630.0,100.85908203125,Mid-High
110601837,1400,Centro,697.4990131253315,147.34030003092587,1147245.0,138.21943359375,Low-Mid
110604022,2300,Oeste,664.5291153184896,177.14844982872188,1146195.0,118.7501953125,Mid-High
110604506,1490,Salamanca-Retiro,342.74608329963627,183.22104404162343,1227625.0,135.7453125,Low-Mid
110608619,5800,Centro,754.6488225544225,163.73747691410418,1146195.0,169.3365234375,Premium
110609276,2250,Salamanca-Retiro,1079.0456158140853,168.56040793797075,1146195.0,144.5607421875,Mid-High
110610742,1500,Centro,204.18750210624322,150.09354363993452,1214050.0,120.3513671875,Low-Mid
110620533,1400,Periferia Norte,228.311526937468,153.29144988857712,967475.0,76.77216796875,Low-Mid
110620727,1900,Norte,362.42477155317164,157.3391176868416,1148500.0,116.57607421875,Mid-High
110621152,1900,Centro,352.13633019799283,158.1387910216568,1708695.0,144.37890625,Mid-High
110621419,2100,Centro,452.81439471926694,172.98608202411347,1144935.0,114.22314453125,Mid-High
110621564,2500,Chamberí,338.00876876355596,123.15451542432848,1289480.0,129.24091796875,Mid-High
110626504,4095,Centro,434.83932410706836,146.54310314139758,1769900.0,177.95185546875,Premium
110627701,2600,Norte,154.07180230211208,164.98621416227826,1146195.0,76.18037109375,Mid-High
110629707,2800,Norte,1382.2312066872748,177.81538197075105,1146110.0,146.6548828125,Premium
110630960,2820,Salamanca-Retiro,166.71255674504852,142.25318581990868,1258695.0,99.441015625,Premium
110638385,1390,Periferia Norte,376.0343156960902,139.97932985712092,2250230.0,217.215625,Low-Mid
110642408,1300,Oeste,410.4926730578657,149.07862166191518,1242945.0,128.28115234375,Budget
110646168,1600,Chamberí,367.06237117462535,177.9734704561182,1896795.0,102.13330078125,Low-Mid
110652921,2200,Centro,945.1025966801028,169.3027123615987,1146195.0,149.2994140625,Mid-High
110654451,1550,Sur-Sureste,517.6865472396809,133.32343481069537,967390.0,139.04013671875,Low-Mid
110656999,3290,Salamanca-Retiro,183.55461690073983,175.91231482669363,1146195.0,74.12607421875,Premium
110658994,2650,Salamanca-Retiro,801.2778899212606,161.68588048494615,1551980.0,170.00029296875,Mid-High
110662217,8500,Centro,784.8183268089235,156.9659984858572,1148500.0,153.1748046875,Premium
110662370,1300,Oeste,321.93830585084413,140.2687771857075,2250230.0,144.73193359375,Budget
110664911,1600,Norte,270.78078316724634,146.53909898939725,1146195.0,101.4064453125,Low-Mid
110670029,2100,Norte,327.9743267162595,131.07285958528013,1814480.0,144.03486328125,Mid-High
110671413,7500,Chamberí,301.7538622185524,190.94627641996982,1147245.0,97.2689453125,Premium
110671552,2400,Chamberí,888.0424657813521,139.28103374974629,1289480.0,187.08896484375,Mid-High
110673314,1790,Salamanca-Retiro,881.6153576376635,141.78314606311233,2250230.0,270.5984375,Low-Mid
110673384,1550,Norte,350.3741949957906,159.262103271755,1153400.0,119.8619140625,Low-Mid
110677114,1350,Norte,557.6938734321618,123.54878947715957,1519144.4444444445,180.53721788194446,Budget
110682803,3800,Norte,388.3503078368587,132.08548996422098,1289480.0,120.0447265625,Premium
110686398,2200,Salamanca-Retiro,791.3533444642352,149.74336702200097,1289480.0,128.5861328125,Mid-High
110687835,4200,Salamanca-Retiro,785.4049985824297,181.18188069421194,1146345.0,122.33798828125,Premium
110689659,4300,Chamberí,154.26405446716439,171.72650811677494,1420730.0,100.1603515625,Premium
110691417,8000,Salamanca-Retiro,715.8945766350424,163.63304215101792,1148500.0,145.15517578125,Premium
110702485,6500,Centro,630.4542811547847,173.38193869871785,1148500.0,149.84609375,Premium
110716872,4000,Centro,759.4817801817504,160.7711870816786,1146195.0,155.2515625,Premium
110719394,2200,Salamanca-Retiro,211.5739463282984,180.85285824546116,1146195.0,76.2478515625,Mid-High
110719845,3500,Salamanca-Retiro,487.93112036572137,176.2822290139174,1146195.0,114.38798828125,Premium
110719888,4500,Centro,889.8147314442706,173.24817003475022,1146110.0,125.0857421875,Premium
110720245,2500,Oeste,862.8756625004422,171.88969756430066,1521410.0,195.4416015625,Mid-High
110722202,2950,Periferia Norte,643.2557569301541,127.10356596866197,1334245.0,176.6056640625,Premium
110725019,1950,Salamanca-Retiro,560.0192221080207,184.16575462769998,1146195.0,111.906640625,Mid-High
110726723,6000,Oeste,782.2323081165356,161.4788388581388,1146195.0,135.1046875,Premium
110727998,1900,Salamanca-Retiro,596.899713280284,143.85897006994276,1251530.0,152.6693359375,Mid-High
110732552,2585,Periferia Norte,427.6409777390495,207.837153253318,1147245.0,71.56376953125,Mid-High
110740082,1450,Arganzuela,358.51453657193065,134.3355565855621,2244980.0,240.63935546875,Low-Mid
110740479,1600,Salamanca-Retiro,993.2738072324194,155.69819645420904,1125795.0,138.6150390625,Low-Mid
110744194,5000,Salamanca-Retiro,117.95718131317135,169.11563099783476,1145685.0,91.0548828125,Premium
110744975,2150,Salamanca-Retiro,1227.4964948508962,135.77517762777742,1289480.0,142.12734375,Mid-High
110745753,2000,Norte,186.7502950264558,136.3933999482986,1146195.0,86.794921875,Mid-High
110749570,1690,Oeste,253.16750745648383,164.6725931232218,1968830.0,132.3583984375,Low-Mid
110752326,2100,Oeste,387.3293560957156,128.2983335190351,3513800.0,284.01875,Mid-High
110752437,2200,Arganzuela,416.7074570578434,188.7103288100118,1146110.0,114.60126953125,Mid-High
110755414,3500,Salamanca-Retiro,505.08298833989886,169.50813158761997,1926710.0,154.88056640625,Premium
110756020,1712,Periferia Norte,543.0089607729694,168.8315762554096,1400055.0,127.54482421875,Low-Mid
110762912,1750,Arganzuela,200.35776916150655,157.37131574077955,1147245.0,86.10595703125,Low-Mid
110769211,3600,Centro,320.6980614811757,172.30208419509285,1146195.0,98.5857421875,Premium
110778687,1300,Chamberí,90.68437365516657,140.05819479800235,2250230.0,138.42958984375,Budget
110783997,3200,Salamanca-Retiro,456.4996655823161,167.94173919854236,1146195.0,113.09130859375,Premium
110784914,1750,Periferia Norte,445.7710328919182,172.5116654686378,1175595.0,105.03134765625,Low-Mid
110787640,1980,Periferia Norte,1082.501681957365,137.82272340211105,1835480.0,187.34833984375,Mid-High
110787869,2000,Centro,472.8108951093137,132.48414138443735,1683230.0,191.57724609375,Mid-High
110791955,1500,Sur-Sureste,517.1376420307154,173.37638808514367,1146195.0,95.078515625,Low-Mid
110797878,1150,Norte,322.48476112098325,141.62429495018154,1283445.0,111.06025390625,Budget
110798477,3500,Salamanca-Retiro,542.430452101182,191.70814935808306,1227625.0,129.08046875,Premium
110799906,1850,Norte,459.24190879956404,148.68235607152525,1289480.0,102.8099609375,Mid-High
110801045,2100,Centro,423.4332787560571,157.8633409628998,1148500.0,105.784375,Mid-High
110801052,1450,Arganzuela,437.80834351106785,186.4246211212159,1146195.0,107.73916015625,Low-Mid
110801607,5500,Centro,138.10370843720253,122.60609534013838,1289480.0,90.21708984375,Premium
110802866,4200,Centro,142.81406069869627,137.19566402175644,1289480.0,81.89013671875,Premium
110803171,1000,Centro,630.3837209173295,157.96625307548385,1147245.0,121.8091796875,Budget
110803519,3800,Centro,219.34434458211072,116.74514382569802,1282700.0,127.4935546875,Premium
110803756,2000,Centro,863.8377746117843,136.8432046987676,1145025.0,157.68349609375,Mid-High
110809832,1990,Norte,310.40323977448315,188.59549164652185,1146110.0,127.525,Mid-High
110812755,3200,Chamberí,894.7949174838668,176.356346383995,1146110.0,124.41318359375,Premium
110813570,3500,Chamberí,214.2715201085476,151.64767008048165,1773490.0,125.50927734375,Premium
110813786,13995,Oeste,888.273944729231,145.46740116539345,1148500.0,156.2375,Premium
110813878,1750,Periferia Norte,1074.6762129114074,145.71953266321424,1364455.0,177.98095703125,Low-Mid
110814121,3140,Norte,167.3211474519822,185.25504069576718,1146195.0,65.00732421875,Premium
110816611,3700,Centro,723.7690523336257,150.37833603750676,1145295.0,141.91884765625,Premium
110834529,5000,Salamanca-Retiro,214.14329871442246,128.65414918281854,2250230.0,230.09521484375,Premium
110837914,1540,Centro,375.81593756855295,186.99671121334444,1146110.0,102.624609375,Low-Mid
110838666,1540,Centro,389.6877695493138,185.59006801518746,1146110.0,107.28056640625,Low-Mid
110841189,1490,Centro,794.6333267946446,162.0362360630975,1289480.0,137.21591796875,Low-Mid
110842067,1300,Norte,778.65094944916,147.97995178320633,1111880.0,79.35673828125,Budget
110842537,12000,Salamanca-Retiro,710.035789243245,173.9643368784262,1146195.0,130.351953125,Premium
110842605,2950,Salamanca-Retiro,200.9706727157838,177.62845227017837,1147995.0,70.05087890625,Premium
110842942,8000,Salamanca-Retiro,965.4983517283002,140.09011061784364,1393395.0,175.76162109375,Premium
110847927,2200,Salamanca-Retiro,141.39041725559588,175.724982540471,1146195.0,67.6380859375,Mid-High
110850136,3500,Salamanca-Retiro,438.12856491035245,161.47330619229137,1147245.0,106.3564453125,Premium
110853610,1600,Norte,890.386921675955,132.59423558838773,1741400.0,191.15597098214286,Low-Mid
110857035,1750,Periferia Norte,200.49030570121164,184.8390918512485,1149595.0,58.96455078125,Low-Mid
110857105,1875,Periferia Norte,197.12330044812296,182.57261295093372,1146195.0,71.5384765625,Mid-High
110858157,2750,Norte,1022.9851444650463,135.6999654464986,1146195.0,154.49951171875,Premium
110859845,2990,Periferia Norte,681.9457771630975,207.7282605210231,1147245.0,66.55009765625,Premium
110860322,1760,Centro,294.39183938190257,143.05281301786184,1146110.0,126.6369140625,Low-Mid
110868019,1650,Centro,307.63276012024244,163.0797745268066,1146110.0,112.02216796875,Low-Mid
110874343,1450,Centro,2781.9680322563586,148.86668436960312,1343160.0,174.225,Low-Mid
110877824,3000,Centro,849.8997926898934,157.8003548857817,1146195.0,124.12744140625,Premium
110882513,5200,Centro,478.2304209203406,161.3431884930816,1551980.0,165.47724609375,Premium
110883483,1200,Salamanca-Retiro,108.11940839139172,134.27810964299655,2745645.0,140.3462890625,Budget
110884593,2500,Oeste,457.5768591654388,199.993109762382,1146195.0,104.85625,Mid-High
110886547,3800,Centro,159.7394996626312,166.23730267757546,1146195.0,75.57998046875,Premium
110887583,2300,Norte,257.3801458040422,180.06316257745615,1146195.0,106.7482421875,Mid-High
110887610,1050,Centro,111.5964496561814,148.3186743342212,967025.0,70.26337890625,Budget
110893370,1300,Centro,703.9600612530346,156.9435966023316,1289480.0,153.36572265625,Budget
110893620,3750,Oeste,1031.6285230986337,145.51236409914162,1666580.0,163.18388671875,Premium
110893629,1500,Salamanca-Retiro,181.96317078984572,132.69573406222176,1118900.0,80.33844866071429,Low-Mid
110894619,1190,Salamanca-Retiro,465.48031084981193,146.37526552893183,949095.0,79.03896484375,Budget
110896315,3450,Periferia Norte,1898.0199572298097,172.01186849399826,1146645.0,254.22646484375,Premium
110904651,1450,Periferia Norte,549.7709487007126,134.59120907603665,2194630.0,148.0205078125,Low-Mid
110908045,2000,Sur-Sureste,962.7366865371832,162.42515274283673,1420730.0,173.19189453125,Mid-High
110923095,1120,Centro,171.40827261664302,121.51355836786797,1420730.0,106.7962890625,Budget
110923776,1850,Norte,821.466047057402,141.04319479531264,1226180.0,171.48154296875,Mid-High
110928430,12900,Oeste,959.7355025921481,162.4102093300342,1146195.0,144.69501953125,Premium
110928935,1205,Sur-Sureste,685.8056741733814,188.19945375381243,1147245.0,105.46806640625,Budget
110935001,2000,Norte,169.15974430163428,179.6471802529308,1146195.0,60.7029296875,Mid-High
110935495,2500,Salamanca-Retiro,435.5939150253791,185.44347155695434,1333760.0,105.98330078125,Mid-High
110938428,2650,Salamanca-Retiro,242.10792860742418,146.99907239163588,966730.0,89.18515625,Mid-High
110942992,2500,Periferia Norte,339.5271773601438,151.3375257574098,1420730.0,167.2240234375,Mid-High
110949188,1995,Norte,772.944033805982,179.4252280649393,1146195.0,103.21171875,Mid-High
110949371,5300,Norte,249.68611356955708,144.33171491380966,967390.0,92.49013671875,Premium
110950229,2500,Oeste,464.94711566324384,159.08446828897695,1145725.0,91.0974609375,Mid-High
110950699,6500,Centro,539.0004917493445,146.94102402564062,1146195.0,126.80341796875,Premium
110953814,2400,Chamberí,838.4654763129772,178.04576248221807,1146195.0,158.96376953125,Mid-High
110954115,3500,Salamanca-Retiro,572.2433975472364,172.47802844780563,1227625.0,148.21279296875,Premium
110955756,3600,Salamanca-Retiro,270.74925844418425,131.91197798281638,2181110.0,221.555859375,Premium
110956201,3500,Chamberí,191.07529175482892,169.74582258226476,1146195.0,85.18837890625,Premium
110960617,1795,Centro,784.8445122989995,152.8002534677819,1146195.0,145.13212890625,Low-Mid
110961425,900,Periferia Norte,393.65761703990995,140.96642268159235,967475.0,110.6322265625,Budget
110962635,10000,Centro,657.3811731911289,138.7377493402843,1149510.0,140.40751953125,Premium
110962808,5800,Salamanca-Retiro,512.5175626166208,167.57123622962962,1146195.0,100.44345703125,Premium
110964064,2200,Norte,346.0752725331858,119.78148228857404,2076980.0,156.5298828125,Mid-High
110965078,1200,Norte,426.82835554532994,147.37246603038088,1289480.0,145.86533203125,Budget
110971169,12000,Centro,616.1864825757461,168.84456387740374,1371645.0,159.294140625,Premium
110972174,1800,Centro,365.59022175321684,156.60267186275297,1227625.0,121.28623046875,Low-Mid
110973450,1870,Oeste,167.96474793247316,168.50350030315002,1227625.0,100.0537109375,Mid-High
110976338,2670,Salamanca-Retiro,654.5712817268645,149.4133049167341,1146195.0,117.08427734375,Mid-High
110977394,4500,Salamanca-Retiro,1076.9319218862345,154.41009677990456,1164945.0,144.75537109375,Premium
110978127,8000,Salamanca-Retiro,411.6117602368448,163.3791271697938,1148500.0,121.7078125,Premium
110980656,12000,Centro,447.07217808991874,179.60571256783265,1675965.0,179.0083984375,Premium
110980760,2600,Chamberí,38.06683916444007,166.99108209927007,2118980.0,128.5982421875,Mid-High
110989012,2300,Oeste,289.8269045438748,175.17963917331673,1146195.0,78.59130859375,Mid-High
110991997,1750,Norte,288.57044337749096,100.609819906658,967390.0,69.5830078125,Low-Mid
110992171,1200,Arganzuela,386.5916746986875,176.46686199830896,1146195.0,117.1787109375,Budget
110995715,3700,Oeste,300.82029379277117,107.86715384982699,1719250.0,158.305078125,Premium
110996232,1750,Norte,938.6932572905473,172.352135651551,1146195.0,135.7681640625,Low-Mid
110998702,2400,Periferia Norte,1730.58445626794,118.73578956904316,1289250.0,285.25693359375,Mid-High
110999139,2400,Centro,1148.9302145915422,142.5980305689981,1290230.0,185.873046875,Mid-High
111001382,3350,Chamberí,770.3773301501649,145.1493601589999,1146195.0,136.68740234375,Premium
111002729,4000,Centro,439.92270912067227,201.91184799440515,1289480.0,135.28740234375,Premium
111002807,4000,Chamberí,256.24482762167946,171.88409229326336,1153110.0,94.38427734375,Premium
111003387,4500,Centro,275.66627532985154,175.52152230570056,1153110.0,79.16630859375,Premium
111003937,2500,Centro,486.3155240272439,145.75839595234055,967475.0,92.2873046875,Mid-High
111004837,3000,Periferia Norte,666.5837762750859,152.81197938200344,1148500.0,136.036328125,Premium
111005011,2000,Norte,521.1589395607967,113.01711172170657,1681400.0,140.66224888392858,Mid-High
111005805,2500,Salamanca-Retiro,702.7181180053431,179.19290455483969,1146195.0,127.1107421875,Mid-High
111007942,1250,Chamberí,213.46639105692014,172.81501467997978,1620195.0,125.78369140625,Budget
111008333,3600,Chamberí,648.0461102389796,170.78547169378047,1146195.0,105.03564453125,Premium
111008815,1700,Periferia Norte,893.6521332479642,169.6126654796642,1146495.0,138.88583984375,Low-Mid
111009032,2000,Norte,836.5198777920505,109.64703106529939,1814480.0,247.78916015625,Mid-High
111009572,1395,Periferia Norte,824.6877011790424,133.30174191192293,1013630.0,112.82001953125,Low-Mid
111010425,3000,Salamanca-Retiro,337.1336157562945,176.88364612847346,1146410.0,95.18115234375,Premium
111010911,2700,Centro,412.86125404083305,177.21477610862365,1148500.0,101.61328125,Mid-High
111013352,2100,Periferia Norte,131.21019778732236,124.8781808584069,1289480.0,106.49794921875,Mid-High
111015623,1580,Centro,814.1764093484632,156.65079814960043,1511180.0,214.38154296875,Low-Mid
111016051,1700,Periferia Norte,972.481928224003,176.47828982632535,1146195.0,120.6662109375,Low-Mid
111016537,1500,Salamanca-Retiro,273.55237926187203,122.76560984182598,1289480.0,158.2654296875,Low-Mid
111016822,1200,Centro,263.63302764617254,168.2791378490196,1146195.0,93.094921875,Budget
111017146,3600,Salamanca-Retiro,487.4802261260559,187.39665785164954,1146195.0,101.09326171875,Premium
111017672,7500,Norte,605.565269477362,177.58406642176953,1146110.0,127.9451171875,Premium
111021381,2100,Arganzuela,447.0880416876581,168.55578199839914,1289480.0,126.21572265625,Mid-High
111021464,2300,Salamanca-Retiro,205.3569755150467,140.06678573556525,1289480.0,129.8525390625,Mid-High
111025006,2255,Norte,515.1335680202926,191.1396453727823,1140135.0,76.93017578125,Mid-High
111026384,1075,Sur-Sureste,526.2735474200668,203.34291937271786,1147245.0,82.70908203125,Budget
111027408,1590,Norte,471.19238420297313,176.21553366867232,1140135.0,73.36640625,Low-Mid
111027766,14500,Salamanca-Retiro,364.2796479933388,164.18336875853305,1146195.0,122.25888671875,Premium
111028352,1295,Periferia Norte,413.7174544387406,116.49769936327678,2250230.0,256.62470703125,Budget
111029193,3500,Chamberí,292.3651762069686,195.7948485461398,1146285.0,88.57109375,Premium
111029642,1225,Sur-Sureste,361.7382136499195,189.96495099176062,792990.0,59.7369140625,Budget
111029801,2600,Centro,479.32693436683,144.46165105530596,1058495.0,111.66044921875,Mid-High
111031108,2750,Periferia Norte,322.90942795589143,175.90398115209848,1146345.0,96.11630859375,Premium
111031229,2400,Norte,522.3735139015221,183.61695336053015,1146795.0,93.26376953125,Mid-High
111034143,1450,Periferia Norte,207.6312447284566,149.80569454486448,1986110.0,158.03837890625,Low-Mid
111034699,4500,Norte,1356.8707691706018,153.94626594724338,1310480.0,188.23603515625,Premium
111039962,3750,Oeste,2189.3555358887197,176.58128619169003,1146195.0,143.32041015625,Premium
111042623,1590,Norte,177.82106782681052,116.7285032218143,2967850.0,206.08310546875,Low-Mid
111044017,1950,Centro,961.0848638198379,165.27719735366458,1299830.0,151.4849609375,Mid-High
111051032,2200,Chamberí,533.9361337231079,170.30697781764707,1146195.0,106.60712890625,Mid-High
111054218,1900,Centro,1777.8749778750291,181.59470748126296,1289480.0,201.18330078125,Mid-High
111057397,1150,Periferia Norte,119.64012401219877,142.70287096840823,967475.0,71.554296875,Budget
111058640,1950,Norte,610.9052390717097,178.26122695424834,1146195.0,136.144140625,Mid-High
111059703,1700,Periferia Norte,281.28912484672185,148.7383917433046,1551980.0,122.982421875,Low-Mid
111059797,1240,Oeste,530.7097906413927,134.59977868604668,1272310.0,157.00244140625,Budget
111061740,1590,Salamanca-Retiro,1281.979803546345,143.9783065576173,967390.0,138.4359375,Low-Mid
111062046,1700,Norte,202.02731962843865,181.7737674861592,1145930.0,99.61728515625,Low-Mid
111066930,950,Centro,298.4578427824811,129.16906263556183,1289480.0,110.9517578125,Budget
111067616,2400,Chamberí,1124.1757548192459,180.53187023529932,1146195.0,157.72783203125,Mid-High
111067782,3500,Chamberí,645.3294935382673,181.12360862672386,1147010.0,104.51025390625,Premium
111068621,1950,Centro,771.3728012386725,165.4241320203821,1299530.0,142.9255859375,Mid-High
111069346,12000,Centro,629.9642795879545,171.32086351627123,1146450.0,140.90595703125,Premium
111071160,2050,Norte,517.5226327487245,182.79112155746208,1146110.0,96.8947265625,Mid-High
